customer_id,first_name,last_name,date_of_birth,ssn_last4,email,phone_number,mailing_city,mailing_state,mailing_zip,customer_segment,employment_status,source_updated_at,source_system,change_reason
CUST-100150,Cheryl,Matthews,1967-10-10,0828,cheryl.matthews668@yahoo.com,924-991-2513,Darylstad,UT,19029,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100151,William,Barnes,1955-08-04,8856,william.barnes857@yahoo.com,627-828-2742,West Megan,RI,07527,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100152,Michelle,Crane,1975-09-14,0241,michelle.crane993@gmail.com,688-767-6772,New Anthonybury,LA,04786,Affluent,Unemployed,2025-01-01,CRM,INITIAL_LOAD
CUST-100153,Joshua,Medina,1957-05-08,1528,joshua.medina949@yahoo.com,978-819-1485,Port Jenniferside,IL,56226,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100154,Curtis,Greer,1991-03-05,3872,curtis.greer171@yahoo.com,074-517-1339,Michellechester,GA,81261,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100155,Donald,Clark,1959-08-07,6658,donald.clark498@gmail.com,958-498-2544,Stephaniehaven,MH,89538,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100156,Lisa,Taylor,1991-02-06,7886,lisa.taylor219@yahoo.com,042-232-5367,New Cynthia,SC,54794,Mass,Unemployed,2025-01-01,CRM,INITIAL_LOAD
CUST-100157,Nicholas,Jones,1993-09-06,6570,nicholas.jones925@gmail.com,684-577-5901,Reidstad,PR,08801,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100158,Laura,Sanders,2003-09-30,0960,laura.sanders169@gmail.com,745-458-9297,Patriciaton,AZ,13552,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100159,Connie,Copeland,1948-07-15,6209,connie.copeland3@gmail.com,770-632-4241,Johnstad,TN,85555,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100160,Gabriel,Sanders,1965-04-25,6396,gabriel.sanders272@hotmail.com,361-103-7129,New Erin,AL,01557,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100161,Heather,Montoya,2004-11-28,7454,heather.montoya293@yahoo.com,271-361-1155,Derrickberg,SD,89254,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100162,Douglas,Moreno,1948-02-01,6930,douglas.moreno714@hotmail.com,275-326-9731,East Karenshire,VA,50836,Affluent,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100163,Michael,Jordan,1993-06-23,9105,michael.jordan678@gmail.com,413-899-9404,New Catherine,ID,98522,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100164,Peter,Lucas,1993-01-20,7973,peter.lucas159@gmail.com,761-379-1805,Davidshire,MT,48396,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100165,Amy,Thompson,1974-11-30,3111,amy.thompson304@gmail.com,091-043-0068,Courtneyhaven,WI,54952,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100166,Rodney,Morales,1984-09-29,3566,rodney.morales992@hotmail.com,924-141-8328,Peterland,ME,92077,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100167,Samuel,Ashley,1961-06-08,0958,samuel.ashley594@gmail.com,161-799-0421,Lake Derricktown,GA,65566,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100168,Stephanie,Mills,1993-01-03,8883,stephanie.mills63@hotmail.com,425-241-0564,West Jennifershire,SC,10602,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100169,Tyler,Dixon,1950-10-23,5138,tyler.dixon59@hotmail.com,252-419-1380,Port Michellebury,AZ,62336,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100170,Michael,Mora,1957-12-22,0821,michael.mora599@gmail.com,863-536-5419,Davidton,HI,29754,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100171,Linda,Jarvis,2002-12-07,7811,linda.jarvis515@gmail.com,744-518-7053,Anneport,WA,82121,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100172,John,Richardson,2003-12-18,8701,john.richardson162@gmail.com,832-060-3850,Aaronfurt,PR,97242,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100173,Jessica,Garcia,1978-04-29,0931,jessica.garcia984@gmail.com,670-241-0386,Stephenland,OR,13028,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100174,William,Walsh,1970-06-20,8320,william.walsh83@hotmail.com,906-234-4565,Shawnbury,CA,27070,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100175,Derek,Carrillo,1953-11-30,3044,derek.carrillo71@gmail.com,277-561-8537,Stevenville,CO,21159,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100176,Lindsey,Torres,1988-06-20,9749,lindsey.torres70@hotmail.com,035-213-5680,Jorgeburgh,AK,53505,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100177,Melissa,Hawkins,1979-07-03,3853,melissa.hawkins414@gmail.com,712-100-3236,Ginaland,OR,77324,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100178,Jonathan,Hess,1948-11-09,1964,jonathan.hess965@gmail.com,372-151-0702,Underwoodfurt,NM,04365,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100179,Patrick,Simmons,1968-02-15,9333,patrick.simmons253@gmail.com,447-209-9934,Jenkinsside,NJ,08493,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100180,Christopher,Reyes,1971-11-29,9485,christopher.reyes609@hotmail.com,838-065-7875,Paulburgh,AK,42296,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100181,Carla,Johnson,1994-08-13,0651,carla.johnson635@yahoo.com,078-593-2133,Amandaton,WV,29259,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100182,Barbara,Mcgrath,1970-02-14,1343,barbara.mcgrath430@gmail.com,239-559-0599,New Stacy,MP,65018,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100183,Amber,Thompson,1949-10-18,9562,amber.thompson579@gmail.com,393-087-0593,West Jennifer,PW,42914,Private Bank,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-100184,Brian,Hernandez,1988-06-19,8565,brian.hernandez324@gmail.com,185-156-9154,Derekburgh,VA,57762,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100185,Latoya,Yu,1985-03-31,4272,latoya.yu210@gmail.com,895-392-6442,Lake Aaron,UT,75583,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100186,Peter,Gamble,2003-07-30,5147,peter.gamble245@gmail.com,295-939-1725,East Michaelmouth,GA,83887,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100187,Nicole,Davis,1988-09-18,4351,nicole.davis406@hotmail.com,570-433-1541,North Paulchester,GA,54767,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100188,Trevor,Gray,1979-04-07,2144,trevor.gray688@gmail.com,793-271-0405,Stephanieland,MA,22797,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100189,Pamela,Martin,1951-12-11,4915,pamela.martin469@gmail.com,599-706-2962,North Markborough,MT,91883,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100190,Angela,Frost,1978-12-03,5180,angela.frost952@hotmail.com,443-106-9872,West Adamland,LA,87273,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100191,Colleen,Castillo,1953-03-21,1188,colleen.castillo10@gmail.com,241-714-6774,Lake Amyburgh,MN,50497,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-100192,Mike,Griffin,1962-11-12,7508,mike.griffin637@yahoo.com,434-902-1158,Arellanoshire,IN,73062,Affluent,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100193,Bruce,Hughes,1977-11-26,9224,bruce.hughes103@hotmail.com,793-741-6089,North Stacy,NV,23160,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100194,Stacy,Jackson,1959-11-19,1200,stacy.jackson551@gmail.com,206-163-2945,North Paulfurt,OH,43247,Affluent,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100195,Melissa,Stone,2000-10-16,3492,melissa.stone519@gmail.com,998-616-2299,North Annaville,WY,37999,Private Bank,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100196,Mikayla,Beard,1998-07-07,4345,mikayla.beard136@yahoo.com,679-970-2462,Williamsmouth,UT,31640,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100197,Brandon,Alvarez,1963-03-04,5718,brandon.alvarez903@yahoo.com,054-447-1324,Schroedermouth,KY,96026,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-100198,Robert,Brewer,1958-06-30,1127,robert.brewer901@gmail.com,678-508-2148,Taylorhaven,FM,75038,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100199,Anthony,Lee,1995-11-27,4002,anthony.lee379@gmail.com,307-053-4578,Reidville,TX,04506,Affluent,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100200,John,Burns,1973-06-20,4669,john.burns162@yahoo.com,985-524-1406,East Melissaborough,PR,29513,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-100201,Deborah,Byrd,1963-03-15,7179,deborah.byrd854@yahoo.com,800-722-9034,Jenniferview,NE,49846,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100202,Melissa,Stevens,1960-04-01,8900,melissa.stevens721@yahoo.com,896-910-8589,Kennethville,NJ,08868,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-100203,Matthew,Hill,1966-06-15,4956,matthew.hill627@yahoo.com,443-283-0965,Lake Anthony,NM,39246,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100204,Jordan,Barnes,1970-02-11,8666,jordan.barnes9@gmail.com,993-538-7584,Port Diane,OH,24242,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100205,Kelly,Ruiz,1990-07-27,9086,kelly.ruiz307@hotmail.com,825-135-3465,Jorgeport,NH,15938,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-100206,Thomas,Delacruz,1981-06-11,1697,thomas.delacruz962@hotmail.com,173-816-8460,East Victoria,MA,54134,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100207,Vanessa,Orozco,2004-10-27,2200,vanessa.orozco271@gmail.com,521-752-5007,Jasonburgh,OK,21267,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100208,Tracy,Gallagher,1952-09-13,1891,tracy.gallagher912@hotmail.com,666-676-0083,Stephaniemouth,WV,70104,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100209,James,Rhodes,1983-12-11,1753,james.rhodes761@gmail.com,354-216-8942,Port Brandonport,NH,95899,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100210,Abigail,Warren,1972-09-30,9064,abigail.warren160@hotmail.com,257-532-6033,East Jessica,OR,66644,Affluent,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100211,Gary,Richardson,1985-04-29,4462,gary.richardson289@gmail.com,648-909-0100,South Seanville,OH,33627,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100212,Thomas,Hernandez,1987-12-01,9909,thomas.hernandez216@hotmail.com,046-184-9926,New Jenniferville,LA,15444,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100213,Kristen,Jimenez,1982-12-01,5617,kristen.jimenez209@yahoo.com,835-642-0873,Riveratown,AL,88533,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-100214,Christopher,Rodriguez,1980-11-23,4325,christopher.rodriguez518@yahoo.com,218-114-3744,Williamsburgh,VI,05671,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100215,Melissa,Ward,1986-11-06,8004,melissa.ward258@yahoo.com,110-022-5579,Natalieland,MN,45422,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100216,Ian,Morales,2003-05-30,0832,ian.morales95@yahoo.com,676-212-0216,Phammouth,HI,80628,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100217,Noah,Howard,1949-04-07,6939,noah.howard850@hotmail.com,277-167-0145,Lake Mirandahaven,WI,97969,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100218,Barbara,Cunningham,2004-04-24,4533,barbara.cunningham46@hotmail.com,588-916-3756,Port Margaret,MH,80836,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100219,Brian,Schneider,1956-09-11,0058,brian.schneider342@yahoo.com,721-753-5408,New Dawn,MO,31302,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100220,Christian,Wallace,1980-10-30,2143,christian.wallace653@gmail.com,775-170-1660,Port Christopherport,FM,67129,Mass,Unemployed,2025-01-01,CRM,INITIAL_LOAD
CUST-100221,Anna,Pena,1974-01-20,4291,anna.pena166@yahoo.com,503-758-9975,Wilsonbury,AL,45243,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100222,Michael,Schultz,1993-12-28,7239,michael.schultz565@hotmail.com,851-027-2614,East David,PR,51998,Affluent,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-100223,Jason,Summers,1958-08-25,7007,jason.summers575@yahoo.com,160-917-7982,Smithton,OH,57230,Private Bank,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100224,Mary,Webb,1977-01-29,0158,mary.webb115@gmail.com,922-169-9586,Pettybury,KY,52650,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100225,Tamara,Waller,1973-11-10,1232,tamara.waller968@gmail.com,269-848-5833,New Jennifer,TX,45759,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100226,Samantha,Anderson,1988-10-18,2442,samantha.anderson559@gmail.com,885-158-7996,Nataliechester,AS,02174,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-100227,Alexandra,Johnson,1956-01-09,0590,alexandra.johnson855@hotmail.com,034-244-2043,West Lisaville,RI,89043,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100228,Jodi,Hancock,1990-08-28,6049,jodi.hancock597@hotmail.com,638-406-6658,North Juliaborough,RI,58574,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100229,Maria,Pruitt,1988-06-18,9052,maria.pruitt152@hotmail.com,598-933-4721,East Jill,DE,49941,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100230,Billy,Ramirez,1962-12-02,7041,billy.ramirez131@gmail.com,940-572-0259,Port Sarahport,NM,75562,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100231,Andrea,Jones,1988-08-22,0685,andrea.jones316@hotmail.com,328-182-6886,West Jeffreyborough,TN,44001,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100232,Mark,Carter,2002-09-18,5974,mark.carter921@hotmail.com,878-015-7399,North Felicia,MD,50488,Private Bank,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100233,Ruth,Landry,1969-12-22,0653,ruth.landry921@hotmail.com,408-588-7704,West Willie,CT,22441,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-100234,Teresa,Ayala,1978-07-09,5862,teresa.ayala216@hotmail.com,133-613-8612,South Jenniferton,CO,10101,Mass,Unemployed,2025-01-01,CRM,INITIAL_LOAD
CUST-100235,Brian,Bauer,1979-12-19,4088,brian.bauer683@hotmail.com,346-676-6506,New Adamland,WV,98274,Mass,Unemployed,2025-01-01,CRM,INITIAL_LOAD
CUST-100236,Brenda,Haynes,1951-10-21,1684,brenda.haynes363@hotmail.com,144-914-7660,Moorebury,DC,98379,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-100237,Peter,Salinas,1979-04-01,9173,peter.salinas906@hotmail.com,245-088-2100,Medinaland,ME,28033,Mass,Unemployed,2025-01-01,CRM,INITIAL_LOAD
CUST-100238,Kaitlin,Berger,1967-07-16,6658,kaitlin.berger998@yahoo.com,822-239-4312,Port Karenside,NH,84999,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100239,Andrea,Roberts,1951-07-03,2532,andrea.roberts948@gmail.com,397-552-3149,East Louismouth,MA,81286,Private Bank,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100240,Donna,Steele,1956-06-07,3878,donna.steele886@hotmail.com,556-205-3364,Dennismouth,FM,63409,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100241,Steven,Howard,1965-04-24,2662,steven.howard820@hotmail.com,129-142-8341,North Melissatown,GU,76770,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100242,Beth,Hammond,1959-12-08,2900,beth.hammond903@gmail.com,848-872-5639,Dennishaven,NY,12370,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-100243,Randy,Shaw,1986-01-11,6755,randy.shaw26@hotmail.com,282-722-9927,Billyfort,IN,08740,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100244,Joseph,Young,1986-05-16,2938,joseph.young755@hotmail.com,567-700-5184,Bethshire,HI,49870,Affluent,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-100245,Desiree,Diaz,1985-06-27,5442,desiree.diaz802@gmail.com,846-386-5577,New Nicolemouth,GA,30646,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100246,Chris,Schneider,1959-11-11,6745,chris.schneider822@gmail.com,259-136-5177,Clarkburgh,SD,54358,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100247,Andrew,Williams,1980-11-09,4065,andrew.williams274@gmail.com,280-920-2428,Greeneshire,SC,02941,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100248,Natalie,Luna,1995-03-26,2608,natalie.luna807@gmail.com,379-772-3692,New Donna,KS,22484,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100249,Jennifer,Cooper,1973-11-23,1771,jennifer.cooper392@hotmail.com,136-621-0388,Serranoville,HI,62874,Private Bank,Unemployed,2025-01-01,CRM,INITIAL_LOAD
CUST-100250,Rachel,Greene,1998-07-04,0634,rachel.greene880@hotmail.com,811-729-8068,Woodton,UT,69945,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100251,Roy,Mays,1975-07-23,7711,roy.mays228@yahoo.com,599-162-4731,Carmenside,MT,34292,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100252,Jacob,Fletcher,1993-05-19,3269,jacob.fletcher837@hotmail.com,818-063-5651,South Denise,KS,34750,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100253,Melissa,Henderson,1968-10-20,7541,melissa.henderson359@yahoo.com,636-887-2588,Kingport,OK,45636,Affluent,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100254,Kim,Sanders,1955-08-08,5000,kim.sanders841@hotmail.com,137-213-8658,East Paultown,AS,12440,Affluent,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100255,Madeline,Ruiz,1982-05-30,3728,madeline.ruiz229@gmail.com,143-519-0669,Jenniferton,WI,23474,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100256,Danielle,Gonzales,1959-04-18,0387,danielle.gonzales676@hotmail.com,843-098-8392,West Johntown,GA,11883,Affluent,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-100257,Wendy,Chan,1968-01-29,3164,wendy.chan409@yahoo.com,693-801-1848,Michaelview,IN,79978,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100258,Sylvia,Gibson,1971-01-09,5378,sylvia.gibson286@gmail.com,426-818-1845,Port Williamview,FM,71005,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100259,Lisa,Andrews,1987-11-10,1137,lisa.andrews991@yahoo.com,973-577-9071,Carlosbury,TX,92405,Private Bank,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100260,Jerry,Stewart,2003-01-05,4573,jerry.stewart360@hotmail.com,804-341-6518,South Lee,IL,75698,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100261,Joseph,Valentine,1987-03-20,8346,joseph.valentine410@gmail.com,733-343-3339,Ericville,DE,10788,Private Bank,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100262,Emma,Alvarado,1983-03-13,8785,emma.alvarado340@hotmail.com,075-957-9472,Raymondshire,DC,07598,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100263,Alicia,Henderson,2002-02-04,0452,alicia.henderson119@gmail.com,856-271-8750,Lake Jasonshire,CT,43156,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100264,Michael,Hensley,1958-06-13,4279,michael.hensley183@yahoo.com,347-955-2763,Haynesstad,MN,53007,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-100265,Joshua,White,1955-03-15,9512,joshua.white986@hotmail.com,314-386-6322,Shafferburgh,MT,65984,Affluent,Unemployed,2025-01-01,CRM,INITIAL_LOAD
CUST-100266,Dennis,Barry,1984-03-04,4349,dennis.barry40@hotmail.com,574-489-0612,East Lisafort,MP,83058,Private Bank,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100267,Cole,Garner,1962-08-30,1776,cole.garner611@yahoo.com,884-506-1593,Port Justin,MD,88737,Affluent,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-100268,William,Hampton,1973-07-08,7119,william.hampton354@gmail.com,694-722-5699,Sweeneyland,CO,21734,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100269,Matthew,Edwards,1985-06-21,5139,matthew.edwards447@hotmail.com,496-475-9876,East Melissa,DC,95891,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100270,Jimmy,King,1990-09-27,9932,jimmy.king524@hotmail.com,132-611-1780,Port Randyland,CT,34901,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100271,Christine,Miller,2001-08-17,1894,christine.miller395@yahoo.com,433-472-2820,Lake Michaelmouth,VI,62911,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100272,Tanner,Pitts,2001-10-25,9446,tanner.pitts195@hotmail.com,728-299-7968,Reginafort,ND,30271,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100273,Linda,Ramos,1968-10-23,4173,linda.ramos46@yahoo.com,240-082-5478,Lake Sandrafort,ME,01698,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100274,Katie,Yates,1982-03-22,7144,katie.yates2@gmail.com,853-686-6326,Walkerland,NE,82463,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100275,John,Duran,2000-05-16,8518,john.duran948@hotmail.com,448-463-1224,Lake Stanleymouth,KY,92313,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100276,Cindy,Lopez,1948-09-19,8821,cindy.lopez704@gmail.com,802-144-2703,East Alexisborough,MA,55583,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100277,Larry,Lloyd,2005-06-23,3228,larry.lloyd373@yahoo.com,051-204-6187,East Paula,KS,50515,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100278,Maria,Martinez,1992-02-24,7066,maria.martinez72@gmail.com,673-037-1837,Maldonadoport,MD,21290,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100279,Crystal,Williams,2001-12-19,5409,crystal.williams639@hotmail.com,147-435-0313,Nguyenburgh,WY,36689,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100280,Brenda,Foster,1961-09-10,5143,brenda.foster680@gmail.com,979-251-3271,Sarahton,AR,47099,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100281,Deanna,Miles,1993-07-02,2041,deanna.miles738@gmail.com,735-857-3065,West Rachel,NM,93119,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100282,Samuel,Phillips,1988-01-09,4920,samuel.phillips520@gmail.com,928-557-4982,New Ericport,GU,35018,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100283,Amber,Gibson,1992-08-06,5067,amber.gibson683@hotmail.com,620-959-3518,Leefort,WI,72782,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100284,Eric,Campbell,1971-05-13,6691,eric.campbell335@yahoo.com,118-102-2031,Leeton,OK,84616,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100285,Mary,Barrett,1978-02-03,6592,mary.barrett714@hotmail.com,940-539-1037,South Laurieton,MN,73641,Mass,Self-Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100286,Julia,Zamora,1995-04-10,4844,julia.zamora568@hotmail.com,094-801-4138,North Jessicaside,MS,25333,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100287,James,Sandoval,1980-08-28,2085,james.sandoval197@gmail.com,886-195-7612,New Richard,MA,86685,Affluent,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-100288,Eric,Murillo,1973-04-16,6888,eric.murillo681@yahoo.com,585-566-5939,South Katie,WA,33804,Mass,Retired,2025-01-01,CRM,INITIAL_LOAD
CUST-100289,Michael,Chavez,2003-04-07,6211,michael.chavez694@gmail.com,049-082-4043,Port Leslie,WI,90903,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100290,Lynn,Ellison,1977-04-01,2851,lynn.ellison631@hotmail.com,921-075-2245,East Jonathan,ME,12547,Mass,Unemployed,2025-01-01,CRM,INITIAL_LOAD
CUST-100291,Ashley,Carroll,1960-03-16,9324,ashley.carroll309@gmail.com,572-791-9409,Millerton,PW,44330,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100292,Michael,Montoya,1971-10-03,6653,michael.montoya562@gmail.com,390-604-8058,West Wayne,IN,20580,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100293,Brent,Dennis,1970-05-20,0006,brent.dennis312@yahoo.com,998-136-4622,Christophershire,WA,06964,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100294,Amy,Baker,1970-09-16,4700,amy.baker216@yahoo.com,227-837-6938,East Charles,WI,56870,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100295,Marcus,Glass,1952-10-16,7043,marcus.glass805@hotmail.com,665-535-5904,West Christina,AS,58462,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100296,Cindy,Alexander,2001-03-14,9502,cindy.alexander622@gmail.com,352-110-3924,West Heatherville,ME,59491,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100297,Thomas,Rivera,1990-07-08,5279,thomas.rivera477@gmail.com,388-487-9206,West Georgeport,ID,91796,Affluent,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100298,Christine,Brown,1985-07-28,7238,christine.brown453@gmail.com,164-510-4636,West Toddside,CO,24935,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100299,James,Rasmussen,1980-02-12,3501,james.rasmussen524@hotmail.com,003-845-7620,Gabriellestad,SC,40127,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
CUST-100300,Joel,Good,1976-09-01,7752,joel.good813@gmail.com,460-843-2562,Lake Patrickbury,MT,32005,Mass,Employed,2025-01-01,CRM,INITIAL_LOAD
